event_id,timestamp,region,state,plant_id,generation_type,plant_capacity_mw,scheduled_mw,actual_mw,curtailed_mw,deviation_mw,dispatcher_remark,true_cause_label,is_synthetic,source_document_id,predicted_cause,confidence_score,pipeline_status,validation_status
EVT-2026-1485,2026-08-08 11:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,456.0,316.7,139.3,139.3,DISCOM commercial request due to low demand period,Commercial / Discom Request,True,DOC-20260808-MA,Commercial / Discom Request,0.917,classified,confirmed
EVT-2026-1486,2026-08-20 07:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,449.1,414.8,34.3,34.3,N-1 contingency constraint triggered on evacuation line,Transmission Constraint,True,DOC-20260820-TA,Transmission Constraint,0.897,classified,confirmed
EVT-2026-1487,2026-08-15 01:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,236.8,144.6,92.2,92.2,Power surrender by buying utility due to off-peak tariff,Commercial / Discom Request,True,DOC-20260815-GU,Commercial / Discom Request,0.881,classified,confirmed
EVT-2026-1488,2026-07-10 18:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,430.3,334.1,96.2,96.2,Frequency control directive: reduce generation immediately,High Frequency,True,DOC-20260710-TA,High Frequency,0.892,classified,confirmed
EVT-2026-1489,2026-08-19 17:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,527.0,324.1,202.9,202.9,Commercial backing down order from state DISCOM (Gurowvnl),Commercial / Discom Request,True,DOC-20260819-RA,Commercial / Discom Request,0.882,classified,confirmed
EVT-2026-1490,2026-06-18 11:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,933.0,680.9,252.1,252.1,Transmission line constraint at Kurnool 400kV corridor,Transmission Constraint,True,DOC-20260618-RA,Transmission Constraint,0.853,classified,confirmed
EVT-2026-1491,2026-06-13 11:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,380.4,327.5,52.9,52.9,Protection relay testing shutdown at pooling station,Maintenance / Outage,True,DOC-20260613-TA,Maintenance / Outage,0.891,classified,confirmed
EVT-2026-1492,2026-07-27 19:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,230.3,149.3,81.0,81.0,Protection relay testing shutdown at pooling station,Maintenance / Outage,True,DOC-20260727-TA,Maintenance / Outage,0.891,classified,confirmed
EVT-2026-1493,2026-06-04 17:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,423.4,271.5,151.9,151.9,N-1 contingency constraint triggered on evacuation line,Transmission Constraint,True,DOC-20260604-MA,Transmission Constraint,0.897,classified,confirmed
EVT-2026-1494,2026-07-26 15:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,461.7,405.7,56.0,56.0,"Inter-regional corridor bottleneck, backing down required",Transmission Constraint,True,DOC-20260726-TA,Transmission Constraint,0.901,classified,confirmed
EVT-2026-1495,2026-07-19 07:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,558.9,364.6,194.3,194.3,"High frequency in grid (50.1 Hz), backing down instructed by ERLDC",High Frequency,True,DOC-20260719-RA,High Frequency,0.88,classified,confirmed
EVT-2026-1496,2026-07-27 08:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,458.1,439.6,18.5,18.5,Grid security alert: voltage instability detected at Kayathar,Grid Security,True,DOC-20260727-KA,Grid Security,0.863,classified,confirmed
EVT-2026-1497,2026-08-17 15:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,258.6,159.3,99.3,106.2,Emergency backing down to prevent grid failure at Pavagada,Grid Security,True,DOC-20260817-TA,Grid Security,0.846,classified,mismatch
EVT-2026-1498,2026-07-19 07:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,239.0,199.1,39.9,39.9,Frequency control directive: reduce generation immediately,High Frequency,True,DOC-20260719-AN,High Frequency,0.892,classified,confirmed
EVT-2026-1499,2026-07-23 11:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,446.4,322.3,124.1,124.1,Over-generation mitigation required for grid stability,Grid Security,True,DOC-20260723-KA,Grid Security,0.885,classified,confirmed
EVT-2026-1500,2026-08-13 11:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,714.0,646.3,67.7,67.7,Transmission line constraint at Pavagada 400kV corridor,Transmission Constraint,True,DOC-20260813-RA,Transmission Constraint,0.844,classified,confirmed
EVT-2026-1501,2026-06-08 01:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,176.6,132.9,43.7,43.7,Reactive power compensation constraint at Rewa grid,Grid Security,True,DOC-20260608-TA,Grid Security,0.863,classified,confirmed
EVT-2026-1502,2026-08-05 14:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,367.2,266.0,101.2,101.2,Low demand period discom backing down request,Commercial / Discom Request,True,DOC-20260805-KA,Commercial / Discom Request,0.911,classified,confirmed
EVT-2026-1503,2026-06-02 16:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,445.8,314.4,131.4,131.4,"Inter-regional corridor bottleneck, backing down required",Transmission Constraint,True,DOC-20260602-MA,Transmission Constraint,0.901,classified,confirmed
EVT-2026-1504,2026-07-26 23:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,325.3,304.0,21.3,21.3,Line loading exceeded thermal capacity limit at Tuticorin,Transmission Constraint,True,DOC-20260726-GU,Transmission Constraint,0.884,classified,confirmed
EVT-2026-1505,2026-06-01 07:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,662.8,460.5,202.3,202.3,Transmission line constraint at Khavda 400kV corridor,Transmission Constraint,True,DOC-20260601-RA,Transmission Constraint,0.875,classified,confirmed
EVT-2026-1506,2026-06-04 07:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,296.7,232.1,64.6,64.6,Planned line clearance for grid upgrade work,Maintenance / Outage,True,DOC-20260604-TA,Maintenance / Outage,0.91,classified,confirmed
EVT-2026-1507,2026-06-02 03:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,201.4,151.4,50.0,50.0,N-1 contingency constraint triggered on evacuation line,Transmission Constraint,True,DOC-20260602-GU,Transmission Constraint,0.897,classified,confirmed
EVT-2026-1508,2026-08-18 06:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,291.2,186.4,104.8,104.8,Substation maintenance work scheduled at Muppandal,Maintenance / Outage,True,DOC-20260818-TA,Maintenance / Outage,0.854,classified,confirmed
EVT-2026-1509,2026-06-13 11:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,313.9,278.4,35.5,35.5,"System frequency surge (50.05 Hz), active power curtailment executed",High Frequency,True,DOC-20260613-KA,High Frequency,0.892,classified,confirmed
EVT-2026-1510,2026-07-17 08:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,312.1,249.2,62.9,44.6,Line loading exceeded thermal capacity limit at Bhadla,Transmission Constraint,True,DOC-20260717-TA,Transmission Constraint,0.885,classified,mismatch
EVT-2026-1511,2026-07-11 21:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,181.0,125.9,55.1,55.1,System security constraint enforced by ERLDC dispatcher,Grid Security,True,DOC-20260711-GU,Grid Security,0.877,classified,confirmed
EVT-2026-1512,2026-07-14 15:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,454.2,346.9,107.3,107.3,Frequency control directive: reduce generation immediately,High Frequency,True,DOC-20260714-TA,High Frequency,0.892,classified,confirmed
EVT-2026-1513,2026-08-07 08:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,255.8,221.5,34.3,34.3,Bay maintenance shutdown at Bhadla RE pooling station,Maintenance / Outage,True,DOC-20260807-AN,Maintenance / Outage,0.898,classified,confirmed
EVT-2026-1514,2026-06-23 10:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,284.2,220.5,63.7,47.8,Over-generation mitigation required for grid stability,Grid Security,True,DOC-20260623-KA,Grid Security,0.885,classified,mismatch
EVT-2026-1515,2026-07-30 12:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,281.3,182.2,99.1,99.1,N-1 contingency constraint triggered on evacuation line,Transmission Constraint,True,DOC-20260730-AN,Transmission Constraint,0.897,classified,confirmed
EVT-2026-1516,2026-06-01 15:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,397.0,285.0,112.0,134.3,Substation maintenance work scheduled at Rewa,Maintenance / Outage,True,DOC-20260601-MA,Maintenance / Outage,0.884,classified,mismatch
EVT-2026-1517,2026-06-16 09:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,200.8,130.7,70.1,70.1,Grid security alert: voltage instability detected at Bhuj,Grid Security,True,DOC-20260616-TA,Grid Security,0.856,classified,confirmed
EVT-2026-1518,2026-07-26 06:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,322.7,211.6,111.1,120.0,DISCOM commercial request due to low demand period,Commercial / Discom Request,True,DOC-20260726-TA,Commercial / Discom Request,0.917,classified,mismatch
EVT-2026-1519,2026-07-03 17:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,324.8,252.8,72.0,72.0,Over-frequency condition (50.07 Hz) detected across regional grid,High Frequency,True,DOC-20260703-TA,High Frequency,0.895,classified,confirmed
EVT-2026-1520,2026-07-04 23:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,195.3,153.6,41.7,41.7,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260704-TA,Commercial / Discom Request,0.898,classified,confirmed
EVT-2026-1521,2026-07-15 14:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,441.1,422.0,19.1,19.1,Over-generation mitigation required for grid stability,Grid Security,True,DOC-20260715-TA,Grid Security,0.885,classified,confirmed
EVT-2026-1522,2026-08-01 18:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,341.8,296.5,45.3,45.3,"Inter-regional corridor bottleneck, backing down required",Transmission Constraint,True,DOC-20260801-MA,Transmission Constraint,0.901,classified,confirmed
EVT-2026-1523,2026-06-08 16:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,368.9,248.2,120.7,120.7,"Frequency higher than statutory limit (50.13 Hz), RE reduction mandated",High Frequency,True,DOC-20260608-KA,High Frequency,0.894,classified,confirmed
EVT-2026-1524,2026-06-30 07:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,506.8,485.3,21.5,21.5,System security constraint enforced by SRLDC dispatcher,Grid Security,True,DOC-20260630-KA,Grid Security,0.87,classified,confirmed
EVT-2026-1525,2026-07-04 23:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,235.7,193.9,41.8,41.8,Power surrender by buying utility due to off-peak tariff,Commercial / Discom Request,True,DOC-20260704-TA,Commercial / Discom Request,0.881,classified,confirmed
EVT-2026-1526,2026-07-26 00:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,203.3,138.6,64.7,64.7,Low demand period discom backing down request,Commercial / Discom Request,True,DOC-20260726-TA,Commercial / Discom Request,0.911,classified,confirmed
EVT-2026-1527,2026-08-14 19:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,202.5,176.0,26.5,26.5,Over-frequency condition (50.07 Hz) detected across regional grid,High Frequency,True,DOC-20260814-TA,High Frequency,0.895,classified,confirmed
EVT-2026-1528,2026-06-25 18:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,308.6,187.0,121.6,121.6,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260625-AN,Commercial / Discom Request,0.898,classified,confirmed
EVT-2026-1529,2026-06-07 16:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,411.6,367.0,44.6,44.6,"Frequency higher than statutory limit (50.12 Hz), RE reduction mandated",High Frequency,True,DOC-20260607-KA,High Frequency,0.886,classified,confirmed
EVT-2026-1530,2026-08-15 15:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,175.0,133.7,41.3,41.3,Transmission congestion on Muppandal to Tuticorin 765kV line,Transmission Constraint,True,DOC-20260815-TA,Transmission Constraint,0.852,classified,confirmed
EVT-2026-1531,2026-06-15 15:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,410.5,367.4,43.1,43.1,Power surrender by buying utility due to off-peak tariff,Commercial / Discom Request,True,DOC-20260615-TA,Commercial / Discom Request,0.881,classified,confirmed
EVT-2026-1532,2026-06-11 07:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,228.9,153.8,75.1,75.1,Low demand period discom backing down request,Commercial / Discom Request,True,DOC-20260611-GU,Commercial / Discom Request,0.911,classified,confirmed
EVT-2026-1533,2026-08-11 11:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,682.9,414.8,268.1,218.9,Frequency control directive: reduce generation immediately,High Frequency,True,DOC-20260811-RA,High Frequency,0.892,classified,mismatch
EVT-2026-1534,2026-07-22 01:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,298.4,219.7,78.7,78.7,"Frequency higher than statutory limit (50.07 Hz), RE reduction mandated",High Frequency,True,DOC-20260722-TA,High Frequency,0.903,classified,confirmed
EVT-2026-1535,2026-06-24 09:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,631.8,520.8,111.0,111.0,"High frequency in grid (50.12 Hz), backing down instructed by ERLDC",High Frequency,True,DOC-20260624-RA,High Frequency,0.871,classified,confirmed
EVT-2026-1536,2026-08-06 11:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,292.8,187.8,105.0,105.0,"High frequency in grid (50.14 Hz), backing down instructed by NRLDC",High Frequency,True,DOC-20260806-AN,High Frequency,0.85,classified,confirmed
EVT-2026-1537,2026-06-29 11:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,457.7,367.5,90.2,90.2,Emergency backing down to prevent grid failure at Tuticorin,Grid Security,True,DOC-20260629-RA,Grid Security,0.862,classified,confirmed
EVT-2026-1538,2026-06-18 16:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,414.0,365.6,48.4,48.4,"Inter-regional corridor bottleneck, backing down required",Transmission Constraint,True,DOC-20260618-MA,Transmission Constraint,0.901,classified,confirmed
EVT-2026-1539,2026-06-01 09:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,279.2,227.6,51.6,51.6,Grid security alert: voltage instability detected at Muppandal,Grid Security,True,DOC-20260601-GU,Grid Security,0.872,classified,confirmed
EVT-2026-1540,2026-07-14 17:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,395.6,238.2,157.4,157.4,"System frequency surge (50.12 Hz), active power curtailment executed",High Frequency,True,DOC-20260714-TA,High Frequency,0.893,classified,confirmed
EVT-2026-1541,2026-08-12 14:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,365.1,236.0,129.1,129.1,Frequency control directive: reduce generation immediately,High Frequency,True,DOC-20260812-KA,High Frequency,0.892,classified,confirmed
EVT-2026-1542,2026-08-11 17:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,837.0,581.0,256.0,256.0,Transmission congestion on Tuticorin to Kurnool 765kV line,Transmission Constraint,True,DOC-20260811-RA,Transmission Constraint,0.843,classified,confirmed
EVT-2026-1543,2026-06-06 07:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,393.8,237.3,156.5,156.5,"Frequency higher than statutory limit (50.08 Hz), RE reduction mandated",High Frequency,True,DOC-20260606-KA,High Frequency,0.903,classified,confirmed
EVT-2026-1544,2026-07-27 06:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,258.1,229.2,28.9,28.9,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260727-GU,Commercial / Discom Request,0.898,classified,confirmed
EVT-2026-1545,2026-07-18 09:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,492.8,356.3,136.5,136.5,Planned line clearance for grid upgrade work,Maintenance / Outage,True,DOC-20260718-RA,Maintenance / Outage,0.91,classified,confirmed
EVT-2026-1546,2026-06-23 08:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,255.6,178.3,77.3,77.3,"System frequency surge (50.06 Hz), active power curtailment executed",High Frequency,True,DOC-20260623-TA,High Frequency,0.891,classified,confirmed
EVT-2026-1547,2026-07-13 14:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,249.5,168.0,81.5,81.5,Grid security alert: voltage instability detected at Pavagada,Grid Security,True,DOC-20260713-GU,Grid Security,0.885,classified,confirmed
EVT-2026-1548,2026-06-12 14:00:00,Southern Region,Tamil Nadu,TN_SOLAR_01,Solar,500,373.2,324.6,48.6,48.6,System security constraint enforced by ERLDC dispatcher,Grid Security,True,DOC-20260612-TA,Grid Security,0.877,classified,confirmed
EVT-2026-1549,2026-07-25 16:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,272.5,222.9,49.6,49.6,Emergency backing down to prevent grid failure at Rewa,Grid Security,True,DOC-20260725-KA,Grid Security,0.844,classified,confirmed
EVT-2026-1550,2026-06-09 07:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,569.2,367.3,201.9,201.9,"Frequency higher than statutory limit (50.05 Hz), RE reduction mandated",High Frequency,True,DOC-20260609-KA,High Frequency,0.885,classified,confirmed
EVT-2026-1551,2026-06-05 16:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,469.5,396.9,72.6,72.6,"System frequency surge (50.06 Hz), active power curtailment executed",High Frequency,True,DOC-20260605-MA,High Frequency,0.891,classified,confirmed
EVT-2026-1552,2026-07-28 13:00:00,Southern Region,Karnataka,KA_SOLAR_01,Solar,600,286.3,255.6,30.7,30.7,Protection relay testing shutdown at pooling station,Maintenance / Outage,True,DOC-20260728-KA,Maintenance / Outage,0.891,classified,confirmed
EVT-2026-1553,2026-08-09 10:00:00,Western Region,Rajasthan,RJ_SOLAR_01,Solar,1000,795.4,675.4,120.0,120.0,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260809-RA,Commercial / Discom Request,0.898,classified,confirmed
EVT-2026-1554,2026-08-02 14:00:00,Southern Region,Andhra Pradesh,AP_SOLAR_02,Solar,450,277.0,191.8,85.2,85.2,Economic dispatch instruction from SLDC control room,Commercial / Discom Request,True,DOC-20260802-AN,Commercial / Discom Request,0.898,classified,confirmed
EVT-2026-1555,2026-07-07 08:00:00,Western Region,Madhya Pradesh,MP_SOLAR_01,Solar,500,376.9,354.4,22.5,22.5,Substation maintenance work scheduled at Kurnool,Maintenance / Outage,True,DOC-20260707-MA,Maintenance / Outage,0.868,classified,confirmed
EVT-2026-1556,2026-07-26 20:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,242.5,181.5,61.0,61.0,Line loading exceeded thermal capacity limit at Rewa,Transmission Constraint,True,DOC-20260726-GU,Transmission Constraint,0.869,classified,confirmed
EVT-2026-1557,2026-07-07 03:00:00,Western Region,Gujarat,GJ_WIND_01,Wind,400,243.3,188.4,54.9,54.9,"Frequency higher than statutory limit (50.08 Hz), RE reduction mandated",High Frequency,True,DOC-20260707-GU,High Frequency,0.903,classified,confirmed
EVT-2026-1558,2026-07-25 02:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,298.5,272.9,25.6,25.6,Reactive power compensation constraint at Pavagada grid,Grid Security,True,DOC-20260725-TA,Grid Security,0.859,classified,confirmed
EVT-2026-1559,2026-07-12 19:00:00,Southern Region,Tamil Nadu,TN_WIND_02,Wind,350,315.8,281.9,33.9,40.2,"Frequency higher than statutory limit (50.1 Hz), RE reduction mandated",High Frequency,True,DOC-20260712-TA,High Frequency,0.895,classified,mismatch
